work_id,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,rating,category,relationship,character,additional tags,lemma,lemma_lower,Word
19195543,1.748963369098276,0.43185865256379313,1.0813568396155173,1.2668698349862069,0.551577760562069,2.518378325239655,0.8899250503379309,1.3619162486206897,2.303271232384483,1.4128678299844828,0.9114155665224137,Teen And Up Audiences,"['F/M', 'M/M']","['Achilles & Patroclus (Song of Achilles)', 'Achilles/Patroclus', 'Joe DiMaggio/Marilyn Monroe', 'Arthur Asher Miller/Marilyn Monroe', 'John F. Kennedy/Jacqueline Kennedy Onassis']","['Achilles', 'Patroclus', 'Thetis', 'The Moirai', 'Marilyn Monroe', 'John F. Kennedy', 'Jacqueline Kennedy Onassis']","['Major Character Injury', 'Character Death', 'Reincarnation', 'Marriage', 'Gun Violence', 'Aftermath of Violence', 'Blood', 'Stream of Consciousness', 'sorta - Freeform', 'I Love You', 'musings', 'Old Hollywood - Freeform', ""the 60's"", 'Implied/Referenced Suicide', 'Suicidal Thoughts', 'Darkness', 'Cuban Missile Crisis', 'Cold War', 'President of the United States', 'References to Depression', 'Implied/Referenced Alcohol Abuse/Alcoholism', 'Achilles as JFK', 'Patroclus as Mairlyn Monroe', ""President Kennedy's Assassination"", 'Historical References', 'Historical Figures', 'One Shot']",bang,bang,BANG
19204981,,,,,,,,,,,,Teen And Up Audiences,['Gen'],[''],"['Pelops', 'Demeter (Ancient Greek Religion & Lore)']","['Fanart', 'Sacrifice', 'Blood and Injury', 'Mild Blood']",,,
19206184,1.6485054070334928,0.4715067598038278,1.4350057151196172,1.248953935339713,0.5987734908468899,2.7667951607177033,1.0041644566124401,1.4999413203014356,2.1310712116028707,1.3772082207559808,0.910202667492823,Explicit,['M/M'],"['Dionysus/Zeus (Ancient Greek Religion & Lore)', 'Apollo/Zeus (Ancient Greek Religion & Lore)', 'Apollo/Dionysus (Ancient Greek Religion & Lore)', 'Apollo/Dionysus/Zeus (Ancient Greek Religion & Lore) - Relationship']","['Dionysus (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)']","['Sibling Incest', 'Parent/Child Incest', 'Underage Sex', 'Extremely Underage', 'Incest', 'Fucked Up', ""I'm Sorry"", ""I'm Going to Hell"", 'Pedophilia', 'Badly written porn', 'Father/Son Incest', 'Brother/Brother Incest', 'Thighs']",the,the,THE
19220506,1.7060453836925598,0.4550292920185173,1.1111284009860285,1.2900217185315863,0.5737101397597434,2.3952093793685405,0.9427588692136507,1.3021756459682465,2.2535376777043252,1.4207587675297815,0.9094039461752123,Mature,['M/M'],"['Hades (Ancient Greek Religion & Lore)/Original Character(s)', 'Hades (Ancient Greek Religion & Lore)/Original Male Character(s)']","['Hades (Ancient Greek Religion & Lore)', 'Hermes (Ancient Greek Religion & Lore)', 'Thanatos (Ancient Greek Religion & Lore)', 'Original Male Character(s)', 'Eurydice wife of Orpheus (Ancient Greek Religion & Lore)']","['Romance', 'Fluff', 'Happy Ending']",he,he,HE
19223746,1.6146261364026846,0.3992126814832215,1.1833530532684564,1.4685694753355705,0.6150978576241611,2.3497942179530202,0.9918447586510067,1.3551852349261746,2.2798206389731543,1.4249455461610738,1.0396596862550336,General Audiences,['F/M'],"['Athena/Prometheus (Ancient Greek Religion & Lore)', 'Feanor | Curufinwe/Nerdanel']","['Athena (Ancient Greek Religion & Lore)', 'Prometheus (Ancient Greek Religion & Lore)', 'Feanor | Curufinwe', 'Nerdanel (Tolkien)', 'Hades (Ancient Greek Religion & Lore)']","['Poetry', 'Inspired by Poetry', 'Death', 'Canonical Character Death', 'Drama', 'Drama & Romance', 'Romance', 'Tragic Romance', 'Friends to Lovers', 'Friendship/Love', 'Reincarnation', 'Angst']",the,the,THE
19233310,1.5237951686423141,0.4442597434858772,1.4234343467493211,1.2749167699595327,0.5520938047569256,2.640251432225964,1.1293842223726234,1.5869015062960348,2.2406093848992397,1.484089358529332,1.093556078332428,Mature,['F/F'],"['Naiad/female reader', 'Original Female Character/Reader', 'female reader/female monster']","['naiad - Character', 'Arethusa', 'Artemis', 'Reader', 'Female Reader - Character']","['wlw', 'lesbian love', 'Greek Mythology AU', 'Lesbian Sex', 'Vaginal Fingering', 'Face-Sitting', 'facesitting', 'Exophilia', 'Teratophilia', 'Water Nymph', 'gardener reader', 'Soulmate AU']",the,the,THE
19244872,1.5768268679604185,0.39218268258189265,1.3574738651777374,1.1757155470841674,0.5263710435824992,2.7078739336606006,1.0686429933880799,1.5277487722387018,2.214346478685623,1.362571276975129,1.0437337964538975,Mature,['F/M'],['Hades/Persephone (Lore Olympus)'],"['Hades (Lore Olympus)', 'Persephone (Lore Olympus)']",[''],on,on,ON
19256275,1.7654019580367348,0.3803420939469388,0.9224570182040817,1.1672799892734695,0.4787521562897959,2.408486895820408,0.905321549387755,1.301412197987755,2.2703915880734695,1.3754849741510202,0.9059522146367347,General Audiences,[''],[''],"['Diana (Wonder Woman)', 'Bruce Wayne', 'Dick Grayson', 'Jason Todd', 'Tim Drake', 'Damian Wayne', 'John Constantine', 'Hestia (Ancient Greek Religion & Lore)', 'Phobos (Ancient Greek Religion & Lore)', 'Athena (Ancient Greek Religion & Lore)', 'Hybris', 'Thanatos (Ancient Greek Religion & Lore)']",[''],Diana,diana,
19264645,1.5864067669333333,0.38262009143333336,1.1737177056050725,1.074645476017029,0.5095782436010869,2.6161525960365943,1.011764305744565,1.37140523967971,2.205059418669565,1.3067474546449276,0.9217007790304348,Teen And Up Audiences,['Gen'],[''],"['Sirius Black', 'Hannah Abbott', 'Luna Lovegood', 'Mania - Character', 'Apollo', 'Hestia']","['Alternate Universe - Gods & Goddesses', 'Alternate Universe - American Gods Fusion', 'Slice of Life', 'Traditions', 'Magical Realism']",a,a,A
19295821,1.6644577191766254,0.42367323127932444,1.1744160181614327,1.2603467087118487,0.5557242572091325,2.565979064280258,1.0241141613683584,1.4295952707272108,2.28549611749669,1.427495117984298,0.9892682981063486,Teen And Up Audiences,['Multi'],"['Endymion/Selene (Ancient Greek Religion & Lore)', 'Selene/Original Female Character', 'Original Male Character/Original Male Character']","['Original Female Character(s)', 'Selene (Ancient Greek Religion & Lore)', 'Original Alien Character(s)', 'Original Non-Human Character(s)', 'Original Robot Character(s)']","['Aliens', 'Science Fiction', 'Gods', 'Robots']",the,the,THE
19296058,1.6682400026036424,0.3616306956519337,1.146693045400041,1.0457178728874565,0.5056662227663188,2.586950809822386,0.9356140383720073,1.383745892696951,2.148735112631676,1.3396462547028853,0.8935382643981994,Mature,['F/M'],['Hector/Helen of Troy (Ancient Greek Religion & Lore)'],"['Hector (Ancient Greek Religion & Lore)', 'Helen of Troy (Ancient Greek Religion & Lore)', 'Cassandra (Ancient Greek Religion & Lore)', 'Agamemnon (Ancient Greek Religion & Lore)', 'Priam (Ancient Greek Religion & Lore)']","['Alternate Universe - Canon Divergence', 'Arranged Marriage', 'Arranged marriage to end conflict', 'Public Marriage Consummation Ritual', 'Ritual Public Sex', 'Mutual Pining', 'Politics', 'Sexual Content', 'Arguing', 'mention of harm to animals', 'Rare Pairings']",the,the,THE
19304680,1.759375974249584,0.3874254898668885,1.0211824788951749,1.2173655789018303,0.4953257286705491,2.320809603322795,0.8165923994193012,1.2139370948352746,2.1858422521430945,1.4332765540682195,0.8368082782279535,General Audiences,['M/M'],['Apollo & Icarus (Ancient Greek Religion & Lore)'],"['Apollo (Ancient Greek Religion & Lore)', 'Icarus (Ancient Greek Religion & Lore)']","['the fall of icarus', 'i wrote this at midnight', 'and the ending the day after', 'so it probably sucks', 'Greek Mythology - Freeform', 'Ancient Greek', 'Mythology - Freeform']",the,the,THE
19305961,1.644710579997279,0.4468704906666667,1.1025748845952381,1.1897141738707484,0.5516314218367346,2.4380649855319727,0.9836837267170068,1.3981509490367348,2.1920191813789116,1.3974696290170068,0.927458934382313,General Audiences,['F/M'],['Hades & Persephone (Hellenistic Religion & Lore)'],"['Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)', 'Athena (Ancient Greek Religion & Lore)', 'Demeter (Ancient Greek Religion & Lore)', 'Hestia (Ancient Greek Religion & Lore)']","['Gender or Sex Swap', 'Ancient Greece', 'Older Woman/Younger Man', 'Married Couple', 'Motion Sickness', 'Travel', 'Feast', 'Family Drama', 'Summer']",it,it,IT
19308943,1.6557270017350867,0.46729190526262626,1.093890727316562,1.2580095653554413,0.5781040473333333,2.4310786188193254,0.9562298966678101,1.3260162427762532,2.2518819094532114,1.3927760608664,0.9149919802860682,General Audiences,['F/M'],['Hades/Persephone'],"['Hades', 'Persephone', 'Demeter', 'Zeus', 'Apollo', 'Artemis']","['Mythology - Freeform', 'Twelve Gods of Olympus (Ancient Greek Religion & Lore)']",before,before,BEFORE
19325164,1.672973866383989,0.4788113229304613,1.3913036083938264,1.3691277480868387,0.6082001977401629,2.668662112197761,1.0780846789782903,1.4690104871587517,2.2836759299762552,1.4710236947377884,1.0883547768107191,Explicit,['Other'],['Callisto/Zeus (Ancient Greek Religion & Lore)'],"['Arcas (Ancient Greek Religion & Lore)', 'Callisto (Ancient Greek Religion & Lore)', 'Orion (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)']","['Zeus as Artemis', 'Shapeshifting', 'Rape/Non-con Elements', 'Identity Reveal']",the,the,THE
19326139,1.6394988235521266,0.45752242590009895,1.2918460903444116,1.4247699321432246,0.563489874064095,2.5056134413052424,1.100142582026904,1.4771603329485656,2.219915502212265,1.4446147822399604,1.0274398983816024,Explicit,['M/M'],['Apollo/Hermes'],"['Ermes | Hermes (Hellenistic Religion & Lore)', 'Apollo (Hellenistic Religion & Lore)', 'Aphrodite (Ancient Greek Religion & Lore)']","['Sex', 'Anal Sex', 'Masturbation', 'Anal Fingering', 'Size Kink', 'Fluff', 'Fluff and Smut']",run,run,RUN
19328665,1.698158471062404,0.4418082590429668,1.2661446767682865,1.3273868583309463,0.5790072365421994,2.674454492937596,1.0198040839795397,1.459938105941688,2.3117577754680307,1.4111402484450128,0.9828821976777494,General Audiences,['Other'],[''],"['Dionysus (Ancient Greek Religion & Lore)', 'Poseidon (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)']",[''],Dionysus,dionysus,
19342234,1.7324102110497628,0.49340109878357025,1.2398985896129542,1.3789381377065562,0.6427165368100316,2.4854379156453397,1.0447561971939179,1.4561439626954975,2.3727654457124805,1.468020717686019,1.0259642795256716,Teen And Up Audiences,['Other'],[''],['Hades'],[''],she,she,SHE
19354591,1.6055969835506634,0.38584358904402893,1.1745702203425814,1.1192261186133896,0.537896691738842,2.575001054518094,0.9507066352376358,1.3681747171188179,2.186577276303981,1.3278363019656212,0.9141278229191798,Mature,['F/M'],"['Hades & Persephone (Hellenistic Religion & Lore)', 'Hades/Persephone (Ancient Greek Religion & Lore)', 'Hades & Hermes & Persephone (Ancient Greek Religion & Lore)', 'Hermes/Persephone (Ancient Greek Religion & Lore)']","['Hermes (Ancient Greek Religion & Lore)', 'Hades (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)']","['Infidelity', 'Heartbreak', 'Romance', 'Jealousy', 'Spring', 'Mythology References', 'Hell', 'Immortality', 'Love']",it,it,IT
19362832,1.740603956902364,0.4309925906336736,1.140801696041334,1.2731917450622698,0.56305790000426,2.4969748735713466,0.9156821004645954,1.3319423077605732,2.217941228379145,1.4277050238663263,0.9111178054693161,Mature,['F/M'],"['Hades/Persephone', 'Aphrodite/Hephaestus']","['Loki', 'Morgana', 'Grim Reaper']","['Freeform', 'Mythical Beings & Creatures', 'Character Development', 'Crossovers & Fandom Fusions', 'Minor Character(s)', 'Major Character(s)', 'Rumors', 'Talking To Dead People', 'Sex']",well,well,WELL
19399984,1.6159304154610332,0.4386493428093602,1.3963381638298797,1.2394588588778934,0.5750862133154756,2.692546839597291,1.0334833725230972,1.5425510182552309,2.2275802399576468,1.445986581017285,1.0386704739298493,Explicit,['F/M'],['Hades/Persephone (Lore Olympus)'],"['Hades (Lore Olympus)', 'Persephone (Lore Olympus)', 'Zeus']","['NSFW', 'Sweet', 'Rating: M']",hade,hade,
19402183,,,,,,,,,,,,Teen And Up Audiences,['F/M'],['Eros/Psyche (Ancient Greek Religion & Lore)'],"['Eros (Ancient Greek Religion & Lore)', 'Psyche (Ancient Greek Religion & Lore)']","['Fanart', 'Art', 'Recursive art']",,,
19411039,1.7715377325767947,0.42388035006062363,1.1300964109415519,1.300387220813778,0.5426088928329225,2.4876357005007974,1.0151854094462653,1.4258531405209571,2.276050565568383,1.4812919607676578,0.9535765730188542,Not Rated,['Gen'],"['Hansel | Jack | Nick Branson/Cruella de Vil', 'Count of Monte Cristo & King Arthur']","['Count of Monte Cristo (Once Upon a Time)', 'Arthur (Once Upon a Time)', 'Cruella de Vil (Once Upon a Time)', 'Hansel | Jack | Nick Branson', 'Rapunzel Tremaine | Victoria Belfrey', 'Sirens (Ancient Greek Religion & Lore)', 'Abbe Faria', 'Gretel (Once Upon a Time: Sisterhood)', 'Mercedes Hererra | Countess de Morcerf', 'Aeetes (Ancient Greek Religion & Lore)', 'Gerard de Villefort']","['Golden Fleece', 'Underworld (Once Upon a Time)', 'Quests', 'Canon Compliant', 'Villain relationships', 'Temptations', 'Mild Sexual Content', 'Post-Canon', 'Quest']",Underbrooke,underbrooke,
19427437,1.7197261974000908,0.48142711575765035,1.2215477585893804,1.3535050832641646,0.606075352449288,2.513521982587297,1.055983811372633,1.467564364116043,2.285251222172436,1.4756821409575065,0.9991319559701939,Mature,['Gen'],[''],"['Annie Zhu', 'Juliet Mulligan', 'Cyrus Salazar']",['vaguely percy jackson related?'],it,it,IT
19444498,1.6303503037447553,0.396234601958042,1.3261140349405593,1.256418922646853,0.5087526837447552,2.5929801858321677,1.014089398374126,1.4539453981433565,2.196273169055944,1.293806797986014,1.0660574132762237,Mature,['F/M'],['Hera/Zeus (Ancient Greek Religion & Lore)'],"['Hera (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)']","['zeus is a terrible husband', 'hera perhaps is not a better wife', 'Adultery']",Hera,hera,
19446931,1.6303661587858824,0.4231083808705882,1.2463864396141178,1.0376128532658824,0.5108376628494118,2.6428317304682354,0.90051365124,1.502340981364706,2.2753353428611764,1.316006486872941,0.9291719196376471,General Audiences,['Gen'],['Myrana & Silk & Mel friendship'],"['Myrana Landuroy', 'Silk Sukhe', 'Mel Helten', 'Mentions of Lady Zena', 'Duck']","['Scars', 'Duck is actually an australian sheperd', 'and not a duck', 'which is a shame', 'I know', 'Deaf Character', 'Gay Character', 'aroace character', 'LGBTQ Characters', 'poc characters', 'Mythology References', 'greek mythology that is']",Myrana,myrana,
19462486,1.58807741677,0.43970962649999995,1.08016619941,1.09151629338,0.65215958425,2.519515174,0.84808477554,1.1162122616099999,2.04099200744,1.23582430307,0.79700439824,Teen And Up Audiences,['Other'],['Aphrodite/Adonis/Persephone (Ancient Greek Religion & Lore)'],"['Aphrodite (Ancient Greek Religion & Lore)', 'Adonis (Ancient Greek Religion & Lore)', 'Persephone (Ancient Greek Religion & Lore)']","['F/M/F', 'Love Triangles', 'Foreshadowing', 'Implied/Referenced Character Death', 'Mythology - Freeform', 'References to Ancient Greek Religion & Lore', 'Drabble']",she,she,SHE
19471726,1.6275235100482774,0.46764932579025076,1.2837647420232012,1.3614748387110382,0.5905768739179751,2.4438478769334426,1.1031774264759786,1.4456069832552145,2.2080084034483245,1.3661436295983125,0.9929310592153738,Teen And Up Audiences,"['F/M', 'Gen', 'F/F']","['Apollo/Daphne (Ancient Greek Religion & Lore)', 'Daphne (Ancient Greek Religion & Lore)/Original Character(s)']","['Daphne (Ancient Greek Religion & Lore)', 'Apollo (Ancient Greek Religion & Lore)', 'OCs']","['a retelling', 'because Daphne deserves better', 'rather lacking in a happy ending though', 'Ancient History', 'not really apollo/daphne', 'Implied Femslash', 'Alternate Universe - Canon Divergence', 'so many changes in tense']",help,help,HELP
19473859,1.6662499894379337,0.42697609976067136,1.3009742958244996,1.2955884113271332,0.56143806066571,2.6221239097839213,1.0662722148643513,1.5335218299637086,2.27385689523239,1.461512574526065,1.0392050719913175,General Audiences,['F/M'],"['Hades/Persephone (Lore Olympus)', 'Ares/Persephone', 'Aphrodite/Ares (Hellenistic Religion & Lore)']","['Ares (Ancient Greek Religion & Lore)', 'Persephone (Lore Olympus)', 'Hades (Lore Olympus)', 'Hera (Ancient Greek Religion & Lore)', 'Zeus (Ancient Greek Religion & Lore)', 'Artemis (Ancient Greek Religion & Lore)', 'Aphrodite (Ancient Greek Religion & Lore)']","['Jealousy', 'Fake/Pretend Relationship', 'Drama. Drama right here in river city.']",two,two,TWO
19700956,1.658022262943396,0.42894083931747334,1.142550323978671,1.135473422454471,0.5348220757342084,2.42892033497621,0.8752711214766201,1.3397357713182938,2.1717320654446266,1.3820185370287121,0.82289296088105,General Audiences,['M/M'],[''],[''],['this is so cursed'],Hades,hades,
19704592,1.3614750137395832,0.5077342332916667,1.480270449625,1.0821119988854166,0.60904661865625,2.841607406020833,1.1058755268333333,1.5710687970729167,2.2752104946770833,1.3301275929479168,1.0818795515208333,Teen And Up Audiences,['Gen'],[''],"['Clytemnestra (Ancient Greek Religion & Lore)', 'Agamemnon (Ancient Greek Religion & Lore)', 'Iphigenia (Ancient Greek Religion & Lore)']",[''],Clytemnestra,clytemnestra,
19720831,1.6438176883902438,0.5393354942926829,1.441233416487805,1.3624221636260163,0.6897934531463414,2.6592227413577234,0.9154701237073171,1.5517398743170732,2.306166070398374,1.421643590203252,0.8988126140162601,General Audiences,"['F/M', 'Gen']",['Hades/Persephone'],['Persephone'],['Poetry'],Mother,mother,MOTHER
19720849,1.6311535306602565,0.37901442796153845,1.0443398853589743,1.148789617,0.47206638080128205,2.408625872128205,0.8819832297307693,1.2942764839679488,2.200168680480769,1.327336061878205,0.795418983974359,General Audiences,['Gen'],[''],['Niobe daughter of Tantalus (Ancient Greek Religion & Lore)'],['Poetry'],they,they,THEY
